review_id,user_name,score,content,thumbs_up,app_version
2c793cc6-a533-4756-899c-929fe0905f1f,Muhammad Ramadani,5,"game nya seru, developer nya baik, heronya balance daripada moba lain. hal yang aku permasalahkan; sering kali layar macet setelah match, sering juga black screen, dan tim yang kadang gatau cara main (biasanya jungler sama farm lane😭) bisa kalah 5×, tapi gapapa,, nih game lebih santai,, ga cepet emosi ketimbang moba lain. untuk ping stabil sih kalaupun lag karena internet sama wilayahnya yang bermasalah. selebihnya bagus semoga tetap jadi game dermawan🥰🙏🏻",11,11.3.1.8
03d587fa-daa9-4a40-b7c0-31ad6207ec45,Andriyanto,2,"tolong perbaiki peforma peningkatan sinyal nya, kadang yang diutamakan itu pengalaman bermain, tolong perbaiki server game nya khususnya server sea. kadang saat bermain mengalami bug jaringan entah itu ping kuning bahkan ping merah yang tidak bisa gerak sama sekali. semoga keluhan tersebut cepat teratasi.",2,11.3.1.9
f9f2926a-cfd2-4c77-b668-48813c845d28,Andika,2,"gamenya udah bagus cuma ada kekurangan di fitur download, yaitu skin dalam match (yang dimiliki) sama yang (belum dimiliki) itu di jadikan satu, jadi buat yang perangkatnya penyimpanannya sedikit itu mengganggu banget, jadi tolong dipisah download skin dalam match yang belum dimiliki sama yang sudah dimiliki, dan untuk download yang diperlukan itu tolong agar bisa di batal, soalnya saya tidak terlalu butuh sistem umum jadi biasanya saya cuman mendownloadnya setengah, jadi tolo agar bisa di batal",1,11.3.1.9
6febf65b-1bcd-4893-879a-03b7679ea16c,icooo,1,"game rusak game rusak, lain kali kalo update jangan cuma mikirin skin,collab,dll. pentingin juga optimalisasi jaringan, gw pake wifi dengan sinyal 5ms masa iya ngwar tiba tiba sinyal merah dan itu terjadi berulang kali, udah lama main game ini tpi masih aja bug kek gini ga diperbaikin.",0,11.3.1.9
7a0f84f8-5c43-497a-b6c2-35b045d29061,Nur Juminati,5,"Suka banget sama game nya, soalnya hero nya juga kebanyakan cakep-cakep:b. Cuma ya.. Kekurangan nya itu cuma satu, jaringan kadang jelek padahal wifi saya bagus, itu juga profile Google saya ga bisa ke pake karena jaringannya, awalnya saya kira jaringan wifi saya bermasalah, tapi pas login game lain jaringan nya normal-normal aja. Tolong perbaiki bug jaringan game ini..",1,11.3.1.9
d30f6ebd-dab6-4174-a8a2-d6a205ad562a,Nicholas,4,"game nya bagus, cuman klo soal map, itu menurutku diperbarui sedikit soalnya setiap aku main, aku agak asing sama map nya, tpi menurutku semua collab nya bagus, termasuk collab kepada ultraman tiga favorit saya, dan semua hero nya praktis untuk dimainkan",0,11.3.1.9
0f34b9a5-e0de-4272-9d40-cb7e094cdeb3,Angger Rangga,2,"Bagus keren skin dan bansos lancar, problem utama di experience main. saya main normal game di tier platinum sering menemui musuh dan teman yang berpotensi bot tapi botnya menyebalkan. ketika musuh (bot)bertemu teman tim sendiri(bot), dia akan melawan, tapi ketika player menghampiri seolah musuh punya map yang bisa melihat semua orang. mau disangkal bukan bot tapi polanya tetap sama, lane yang benar-benar diisi player asli pasti akan di ganking di menit awal dan tidak ada teman yang membantu dsb",7,11.3.1.8
a7664eb9-b606-4ca8-b7a1-3649fa6b704d,Seful Liyantono Marjasmita,1,"masa mau report orang loading mulu, trus katanya ""something went wrong, try again later"" lah maksudnya apa? jaringan aku bagus, udah aku double data seluler juga padahal. berujung gak jadi report, padahal team player busuk feeding, ga bisa diajak kerja sama. sebel banget, kejadian gak sekali. udah lebih dari 4 kali yah. kesel pokoknya, rank jadi nurun gara² itu doang. kalau sesekali sih gpp, tpi ini berulang kali",9,11.3.1.8
de2792f1-f442-4760-b465-30dfc9fb2df7,I Gusti Gede Agung Angga Sutresna Marten,1,saya dulu penggemar hok tapi semakin kesini saya sering merasa hok sudah tidak asik pertama karena performa yang kurang optimal meski saya sudah setting grafik yg rendah dan koneksi saya aman masih sering lag. selain itu match makingnya gapernah bener. karena faktor ini saya stuck di rank saya saat ini sudah hampir 1 bulan.Saya kurang paham apa penyebabnya bisa muncul masalah-masalah begini tapi tolong diperbaiki atau berikan solusi agar saya tetap betah main hok dan tidak pindah ke game sebelah,2,11.3.1.9
a29a1345-bbca-453c-9544-6f768be85c1c,Ellias,3,"overall bagus. Tapi kok akhir-akhir ini jaringan bagus (ping hijau) tapi di game selalu lag dan lemot. padahal grafik sudah standar. Bahkan waktu download resource pun sangat lambat, apalagi saat loading untuk masuk ke fitur pun sangat lama sekali.",5,11.3.1.9
7ce30724-07a7-4015-aa38-48ef21823a09,AWM_ 28,1,"Ada beberapa Hero yang skill nya delay, dan matchmaking ketemu lawan yang main Mabar, tolong matchmaking di buat imbang jikalau main solo ketemu tim dan lawan yang solo juga. Lalu pada animasi event gambar animasinya buram entah itu bug atau bagaimana. Mohon pihak developer untuk memperbaiki.",2,11.3.1.9
f1a5f149-5f63-44fc-b1e5-c306ab26fce4,Arif Alamsyah,1,"setelah masalah update yang stuck, sekarang masalah delay di lobby, stiap saya menekan tombol untuk masuk lobby mode normal selalu sangat sangat delay, tentu saya mengira ini masalah jaringan saya, tapi ketika saya menekan tombol untuk masuk lobby mode rank itu tidak delay sama sekali, lalu setiap memilih Hero selalu loading dan delay, setiap melakukan beberapa aksi di menu utama selalu loading dan delay. saya tidak ingin menjelekan game ini tapi saya benar benar mengalaminya. tidakad perubahan",11,11.3.1.8
5f9dff31-405a-44ad-9489-0a99f19cb84f,Sora Kasugano,1,"entah kenapa kontrol analog dan pergeseran kamera, kurang nyaman. pasti delay 0,1-0,9 detik gitu. bukan hp gw yang kurang kuat main ya. chipset gw kan dimensity 7300. main game sebelah seperti mlbb/lol wr. itu nyaman loh kontrol nya, kalo di hok ampas banget. cobalah untuk memperbaiki kontrol yang aku sebutkan tadi tencent.agar pelayer gak kebanyakan pensi gara gara masalah sepele tapi fatal. semoga di respon. ✌️",3,11.3.1.9
dcc88952-f347-4864-a75b-349ba52a4c56,Jenderal,1,"jaringan tolong di perbaiki. saya udah wifi+kuota masih aja sering lag. sebelum match itu lancar, tapi kenapa waktu udah didalam match malah lag banget? bolak-balik bintang sering turun gegara jaringan ini. tolong diperbaiki.",1,11.3.1.9
90b995bc-9b06-4922-b74a-fe1ea182bff7,Suharto 01,3,"gamenya bagus cuma ada beberapa hal yg aku alami pas main; sering ketemu tim anomali, marksman/ tank jarang open war, sulit win streak apalagi buat player solo, gk bisa bedain antara yg sengaja feeding dan masalah jaringan sampe aku yg jaringannya buruk dikira feeding padahal gk, kecemu tim musuh yg perbedaan ranknya jauh banget, update sekarang jadi lebih besar, sering ketemu tim ngetroll bahkan tim sendiri juga. udh itu aja sih, semoga bisa dibantu",2,11.3.1.9
aeef28aa-e70b-4b50-bfd3-6f7d30a77fbe,Bintang Al Rasyid,1,"1. matchmaking gk normal dapet tim anomali mulu, dari ranked sampe peak jarang banget dapet tim yang normal. 2. sistem penilaian yang sangat aneh, saya pernah kalah mendapat SS point berkurang 70 poin, sedang mendapat A+ poin berkurang lebih kecil seperti 50 (tanpa kartu). lalu, sistem penilaian ini sedikit aneh, saya pernah setim dengan tank yang tidak pernah open map/open war, hanya menunggu tim yang memulai, dan maju paling belakang. namun, justru mendapat nilai lebih tinggi dari tim lain.",6,11.3.1.8
b55d96ef-fc01-40e6-bfae-717f9e8eec2d,Gus Citra Lestari,1,"Gamenya bagus, tapi timnya nggak seimbang banget, mana ada tim yang nggak mau bekerja sama, benar-benar menyebalkan, dari kemarin malah serasa kita gendong tim, paling cuma satu orang benar bagus skillnya, selebihnya beban, dan juga malah tim sebelah gitu juga, dapat tim op dan sering kali ditengah pertandingan malah tiba2 lag, yang aneh pas ada lawan didepan",4,11.3.1.9
4158d862-0f2c-46b4-b0d6-715a9fd97c94,Dzaaa x Ryuu,3,"teruntuk developer, please kasih lawan dan team yang sepadan,saya dikasih tim yang masih sangat pemula, sedangkan musuh sudah jago semua,tolong kasih yang setara, percuma kalau mencocokkan dari rank tapi orang nya nggak bisa main, saya sudah kesal karena selalu dikasih team yang beban. terimakasih.",1,11.3.1.9
16cb5cb0-84e8-4de8-9e9c-030ea7d874d7,Hazil inda Dzil arsy,1,"HOK sudah ga semenyenangkan dulu,udah terlalu banyak player ga pandai main,di report ga bisa...keluhan pemain ga pernah didengar...selalu jumpa tim match yang ga seimbang,suka lag tiba tiba padahal kondisi normal normal aja...cape cape top up banyak tapi kesenangan main game udah ga ada",0,11.3.1.9
0a37bf68-9c55-404c-9bbc-f8c58ead1e70,Putri Indah Sari,3,"overall udh bagus, tpi mohon untuk segera diatasi lag crash nya agar pengalaman bermain lebih seru lagi. selama beberapa hari ini, game sering kali mengalami bug, saya juga sudah melapor namun hasilnya tetap sama, crash lag tetap terjadi di game play saya. bahkan saya mendapat hukuman karena permainan yang lag crash padahal itu bukan dari game play saya, tetapi dari game nya sendiri yang terus menerus lag setelah 3x matching. mohon segera ditindaklanjuti.",3,11.3.1.8
6c07e869-094f-4af2-8d86-5a36bea80a48,Dafin Patilah,2,"Awalnya ragu mau download karena banyak juga yang kurang puas dalam memainkan game ini. tapi aku tetep ingin mencoba menginstal game ini dan membuktikan sendiri. Dari awal main game ini menurutku memang benar benar kurang memuaskan. karena saat bermain semua pemain tidak konsisten dengan aturan bermain. selalu berkumpul untuk melawan musuh dan tidak pada tempat yang seharusnya. tapi kelebihan game ini ada pada tampilan, Hero dan skin. kurang cocok buatku dan memutuskan untuk uninstall game ini.",2,11.3.1.9
091ac6bb-9195-48b5-804c-aa2272043858,Reyy_ Craft,1,"jaringan selalu merah padahal pas main game sebelah (mlbb) ijo full, lag parah padahal settingan grafik paling rendah padahal penyimpanan masih banyak, dan juga udah nge gendong gendong eh ternyata dapat tim ""sampah"" beda banget Ama tim musuh mereka pada kompak, dan juga kadang aku solo tim musuh party full dan, juga selalu ada yang nyuri Lane udah ada mid lane malah nge pick mid lane juga dan , hero banyak yang delay ini sangat mengganggu semua masalah ini sangat mengganggu saya bermain game",8,11.3.1.8
499ccff2-7d31-4d42-8365-2267fd427e8a,Dhimas Rizky Firmansyah,3,"terjadi masalah unduhan padahal nyedot data 2mb/s tapi progress nya enggak jalan sama padahal dah milih auto download makek wifi tapi tetep aja masih bisa nyedot data pas di putusin wifi nya dimohon untuk developer untuk di perbaiki, sekian dan terimakasih.",3,11.3.1.9
7abd6ecb-7fc9-4e76-b3c8-7ba94b38d0e0,Nandar Hidayat,3,dulu meskipun grafik rendah mode fps di tingkatan bisa di aktifkan sekarang gak bisa... saya saranin buat grafik custom tolong mode fps di aktifkan nya munculin gituh.. biar hp kentangku masih bisa main.. dan bisa gendong gendong tim beban..,3,11.3.1.8
ab84c257-20ed-4c5c-987b-e4db9b026e53,Afifah Mujahidah R.,5,"jujur game ini bagus banget, terutama aku suka detail berjalan dari beberapa Hero, tapi pendapat aku, masih ada beberapa Hero yang perlu di optimalkan grafiknya karena kurang keliatan hidup... ini hanya pendapatku saja, terimakasih🙏",1,11.3.1.9
b1656448-affa-4dd9-a8de-dc38cad244ae,Nauval Raditya,3,"Sekarang pada sistem penamaan hero cukup membuat bingung player lama karena menggunakan kata julukan, tentunya hal ini sangat merepotkan apalagi player lama yang terbiasa dengan sistem nama (contoh arli menjadi nona berpayung), saya harap bisa menggunakan nama asli seperti semula baik pada match, quest, dll. Terima kasih, kurang memuaskan",12,11.3.1.8
3e204348-e047-4418-a92b-e24d91b7ac8d,Ibnu Ragil,5,"TOLONG DONG BUAT DEVELOPERNYA ATAU STUDIO NYA, update lagi hasil pertandingan jadi kayak ada fanart heronya yang gede, terus kita gesernya ke kanan jangan kebawah, soalnya hero di HoK itu bagus bagus, rugi banget kalo hasil pertandingannya kayak gitu, terus kalo bisa update lagi tampilan Afinitas nya, aku tau developer HoK itu kaya, jadi ga masalah buat updatenya, kalo dikira copyright game yang lain, bisalah beli lisensinya biar ngga dikira copyright",8,11.3.1.8
f6679425-26fa-43bb-baba-7efe9fbdf8bc,Muhammad Djunaidi,1,"sumpah! sistemnya gk jelas, bukannya menjelekkan tapi wifi dan sinyal gw bagus banget, full strong, di pake maen ml gk ngelek, di pake maen ff gk ngelek, tapi pas login hok gk bisa bisa, sekalipun bisa match making nya gk jalan jalan dan gk bisa di pencet, menurut gw ini bukan masalah sinyal ataupun wifi tapi ini masalah sistem dari sana nya mungkin. jadi mohon untuk semua yang mengurus Hok ini segera perbaiki permasalahan seperti ini, dan juga sepertinya bukan saya aja yang mengalaminya🙏",9,11.3.1.8
9aca8ec3-8ba1-44b3-8551-b6ceb40360e9,Elsa Spy,4,"login pake akun fb susah banget, kadang eror, kadang pas udah 1 tahap mau login malah ""Failed to Load"" padahal jaringan aku bagus trus udah 3 kali coba Log In malah ga bisa 😡 tp soal yang lainnya sih bagus² ajaaa, apalagi banyak skin gratis nya",0,11.3.1.9
19e5f33d-a15b-4b3f-85b5-09a700fae54c,Akun Rumah,5,"gk perlu aneh² sih overall nih game melebihi expetasi saya. ada 3point positif yg saya berikan mengenai ini game top up murah, komunitas gk toxic dan fitur² yg diberikan sangat menyenangkan untuk player baru. untuk saran saya kedepanya tolong jgn merubah apa yg sudah menjadi identitas game ini, untuk kritik sih hanya di custom bahasanya saja kurang menyeluruh tapi tidak terlalu mengganggu lah, untuk visual² skin nya sih gk yg terlalu aneh² sih semua sesuai tema yg diberikan indah dan cantik",2,11.3.1.9
6f4d801f-d592-422e-b0cd-cb4d1269afa0,Frosty,1,"plis lah mint fix bug unduh data, udah dari lama ini bug gak hilang-hilang. unduh data sampe 98% kecepatan berhenti di 0, nanti tutup buka lagi malah berkurang persentase unduh tadi stuck lagi & juga jangan di limit kecepatan unduh nya. gara-gara ini unduhan data jadi ngebug",14,11.3.1.8
59701bfc-da2f-48d8-ac61-d6b8a6019a4f,Eca Febriano putra,4,"Overall udah bagus, team nya udah seimbang kalo bisa lebih di tingkatkan lagi,agak di saring mana yang bisa main sama yang engga, biar ga keterusan kaya game sebelah yang 11× darksystem 1×kemenangan, gatau emang gitu apa karna maraknya penjoki Ampe orang"" di tier tinggi pun rada dongo, maaf emosi karna game moba itu yang terpenting kestabilan Matching, sama tiati event"" sama collab""nya biar rame jangan sampe telat jauh sama game""moba yang lain",1,11.3.1.9
7e087c51-a666-4d17-a62e-1514fb87e0e1,Huseverse,2,"semua game bagus tapi jujur gua ngeluh banget sama game nya, hampir setiap ranked gua ga konsen sama sekali, musuh dikasih pro player 3 orang trus, pasti gua ketemu tim ganggu laning terus,aneh banget hampir setiap ranked gua gendong trus karena jungler rank GM, tolong LVL INFINITE agar diseimbangkan pencarian match nya yang cocok dengan cara bermain nya, stress gua, setiap main solo pasti menang cuma 1/2 kali doank, sedangkan kalah nya berkali kali. bisa gila gw main game ini!!",2,11.3.1.9
ae8d6899-013f-40e7-a706-42df14708c33,Bella,5,"game nya bagus, karakter gamenya menarik dan detail, aku suka dengan desain karakter dan juga skin nya. kalau kekurangan sih mnrtku gada. game ini juga ga pelit ngasih skin gratis, itu pun bagus skin nya 👍",2,11.3.1.9
30f0e09c-4245-40fc-a7d4-0e02999b4fd5,Vivo Y04s batam,1,"tolong lebih di adilkan lagi untuk solo player, Solo ketemu tim mati terus, ngambil buf, Musuh nya udah sesuai, tapi tim yang gak sesuai in musuh nya di kasih kil trus musuh nya jadi musuh lebih kuat, plis perbaiki saya dari mlbb pindah ke hok katanya matchmaking lebih adil tapi nyata nya. Saya tau game moba emang game strategi, tapi kalau solo gimana, tim susah di atur.",15,11.3.1.5
63cd55e9-bb8b-42be-b9c1-93cd32d77d21,Muhammad Abdillah,3,"saran ku untuk Tencent,skin"" mu memang bagus mungkin lebih dari perfect,tapi Tencent sistem match making dan pemilihan tim mu masih harus diperbaiki untuk kenyamanan player hok juga,jika kau tidak memperbaiki sistem matchmaking/pemilihan tim nya,kasihan untuk player yang ingin benar-benar ngepush rank nya,dia malah jadi satu tim sama player-player aneh,mungkin untuk kritik ku segitu saja,jaya selalu honor of Kings",0,11.3.1.9
161e9b2b-14b0-4a42-bf1c-b6d891b87d7b,Xiauw Meimei,4,"sayang banget, padahal main hok udh lumayan lama, knp skrng pas main slalu dapat tim yg berbeda jauh dngn musuh? ga seimbang jadinya, masa 6-24? itupun klw kita di habisin musuh timnya jadi hamburadul, tolong di perbaiki lagi min, sangat tidak menyenangkan 😭🙏",4,11.3.1.9
52219e89-1cad-480d-ad96-a1dc793f2bf1,TEGARZ EL X REHAT,5,"game nya sih bagus seru dan lain lain tapi ada sedikit bug kadang lag terus patah patah tiba tiba keluar sendiri dan lain lain lah padahal game nya udah the beast lah oke lah itu doang semoga cepet di perbaiki biar game nya berjalan dengan normal dan stabil semoga dapat di mengerti:).""",12,11.3.1.8
f22ffcf3-72dc-4126-a022-1cc211cb638f,Roni Prabowo,1,Tolong berikan sistem yang adil. Contoh jika player bermain dengan baik tidak berkurang bintangnya di mode ranked. karena banyak player ngawur merusak permainan tim. Untuk sistem penilaian performa player diperbaiki lebih objektif lagi biar adil. Tambah hero Yaria demage skillnya kurang sehingga malah menjadi beban tim.,1,11.3.1.9
699cf11d-a471-46ac-98c0-792a6c0b6b9d,Rayhan Kurnia,1,"okeh update soal masalah download data yang lama, ternyata masih sama aja dari bulan lalu kirain bakal diperbaiki dan pliss jangan alasan bilang sinyal gw yang gak bagus padahal sinyal gw bagus2 aj bahkan download game yang datanya sampai 50gb pun cuman 1 jam atau 2 jam doang, tapi ini hok malah lamaaa banget😭😭",1,11.3.1.9
24a8a85f-a4cc-468a-b115-476941430c5c,Libi Nur,1,"sumpah udah gak bisa berkata-kata buat game Honor of Kings!!! Katanya mau menguasai pasar global, setelah update versi terbaru makin banyak kekurangannya ini game, kalo begini terus gimana mau bersaing sama game sebelah? 1. hilangkan skill missing/delay skill, dari 2023-2026 gak ada perubahan. masa kita harus 2-3x mencet skill baru keluar skillnya. ininih yang bikin player pindahan gak nyaman. 2. Bug grafis, masa harus setting ulang tiap login agar grafisnya maksimal.",15,11.3.1.5
37205f78-288f-4dc8-b762-1f0da3307ad0,akmal abdul,1,"ini kenapa harus dibatasin sih download data nya, udah mah dibatasin cuma 1mb doang, sedangkan full data game lu 15gb lebih. Apa? internet gw normal aja main lancar, apa lagi? penyimpanan gw masih lega, apa? coba hapus dan download lagi? sudah gw lakuin dan tetap ga berubah. game aneh gw ke costumer service aja gaguna ngasih Saranya dan semua sarannya udah gw coba masih tetap ga berubah. rusak",1,11.3.1.9
a9aff0bb-c366-4fc3-b2b4-45652295cf1e,Muktafi Tafi,5,sebenernya dari semuanya sudah oke kecuali 1 yang bikin saya kurang nyaman bermain ketika tim random kenapa selalu tim anomali apalagi pas ngejar naik tier itu si parah.. tapi Overall gua suka dengan game ini walu terkadang suka seperti di buat sitem buat turun reng,3,11.3.1.9
e7d1d6b2-1f09-4d42-89bd-98b07fd1d1e6,Hana- mi{997},1,"tolong min ini ada bug waktu mau download semua data, jaringannya juga bagus masih warna hijau tapi unduhan stuck di 99% semua, mau buka honor pass juga gk bisa gara gara blom kelar download an nya. semoga diperbaiki jdi lebih baik ya min",1,11.3.1.9
202efe8b-0577-4a58-af0a-e61142b84b60,Farikh AL,5,"Overall nih moba hd, mulus, lancar jaya, no lag tapi ada delay animasi nya untuk beberapa hero saat pake skill dash suka delay seperkian detik dan itu ngaruh yaa min. Mohon pengertiannya jangan cuman ngurusin spriteling doang. Tq",1,11.3.1.9
2e5878d5-6243-4023-ab2c-9bd5b8a902df,Nathan Arta,5,"saya []Atha[]__pro™ untuk game nya bagus heronya bagus tampilan skin bagus dan tampilan Iven bagus dan,saya punya rekomendasi Iven, Iven naruto shipuden,Boboiboy,goku,kiko, Doraemon.tapi jika anda tidaksetuju tidakpapa saya hanya merekomendasikan agar banyak penggemar dan pemain.cukup terimakasih atas pengalaman nya.",6,11.3.1.8
87a83e56-1e2f-492b-8183-c070a44c7815,Shafaa Kayla Azzahra,3,"Tolonglah, masa dari dulu sampai sekarang optimalisasi jaringan nya malah tambah jelek suka merah di tengah match, sudah 3x ganti jaringan semuanya jelek bukan Satu, dua orang yang sudah keluhkan ini Kalau masalah jaringan Ndak mungkin, game lain Ndak ada yang Semerah ini jaringannya",3,11.3.1.8
ae45fe57-e333-4046-ad02-eea9d1b7c92e,Fikri Kholid,5,Tencent tolong dong system graphic mending di buat seperti dulu awal rilis karena sekarang hok terlalu berat yang awal nya saya stabil make high sekarang pas war malah sering drop fps nya walaupun tau device saya sudah mulai kentang namun di usahakan di optimisasi 🙏. dan saran juga collab dengan eminence in shadow,3,11.3.1.8
806f8c02-f6ec-410c-9370-d68a2299ede3,Muhammad Siddik,1,"Kena Bug grafik, Kena Bug download Game ampas, Pas Main Udh pake Max ultra rata kanan galaksi grafik kek Jembu., pas Coba Instal Ulang malah di cap di 1.000kb/s Maunya apa? Sebagai Player dari h1 rilis Hok global Kecewa banget gw.",1,11.3.1.9
58be0017-a7dc-4d81-ad9a-00f5ecc7f04c,ZizouUy'xz,5,"Game nya seru, Hero nya balance jadi gak takut imbang sebelah, mungkin sedikit sedih karna grafik yang tiba tiba menurun padahal dulu sebelum update rata kanan, sekarang jadi medium (pls balikin grafik nya) tapi dari segi skin gak usah di tanya lagi, skin gratisan pun kadang cakep banget. top up pun terbilang murah apalagi di pembelian pertama biasanya ada diskon. ada bug pas unduh data, udah di tungguin kaga naik² (tapi coba liat penyimpanan lu, takutnya kepenuhan, kalau gak penuh berarti bug)",1,11.3.1.9
e333bb36-6b71-4aaa-a3b6-137e0e92f7b0,Pandu Al-Rasyid,1,"Kecewa tiap update ada aja bug kayak ""download resources in game"" yang malah stuck di angka 98%, alhasil gak bisa claim event-eventnya. Padahal ruang penyimpanan masih belum banyak terpakai, terlebih sudah melakukan reset jaringan tetap tidak berpengaruh. Adalagi bug delay saat memencet skill hero terutama untuk hero lincah seperti Luna itu sangat mengganggu sekali dan butuh sebulan adaptasi sama bug nya",12,11.3.1.8
e6508874-024b-434b-9a0c-8dc662dc0dec,Rizki,5,"game nya bagus, kalau bisa di mode offline itu semua Hero yang udah dimiliki itu bisa dipake, trus skin yang udah dimiliki player itu bisa dipakai di mode offline. soalnya kadang-kadang aku sering main mode offline",2,11.3.1.8
c2b9f288-1b37-4ccb-85ef-7074818a8e1f,Ziad Ilyas,1,"ini kenapa rekan tim kaya BOT semua, direport ngga bisa, terkadang akun baru, jelas banget yang saya dapat BOT ditambah akun yang terindikasi BOT pasti profilnya kosong dirank gm kosong?, dan pasti nge-lag tanpa sebab dari lima match pasti dua match nge-lag². Sialan banget main pasti kalah terus lama kelamaan uninstall gini mah. saya main dari awal rilis season dan season ini paling ancur, ngga jelas banget",3,11.3.1.9
73704410-7065-49de-8824-dac309b09303,Teguh Hidayat,1,"Game sebenarnya seru dan grafiknya bagus, tapi sistemnya sangat mengecewakan. Saya main normal, tidak toxic, tidak AFK, tidak pakai cheat, tidak mengambil Lane tapi tiba-tiba kena ban dan tidak bisa main rank. Ini sangat merugikan pemain yang serius ingin push rank. Sistem deteksi pelanggaran terasa tidak akurat. Harusnya developer bisa membedakan pemain yang benar-benar melanggar dengan yang tidak. Kalau seperti ini terus, pemain jadi takut main karena bisa kena ban tanpa alasan jelas.",0,11.3.1.9
3693c700-61f0-425d-899e-325578103151,Revan Dimas,5,"baru pertama kali nyobain game moba and langsung jatuh hati sama hok ini, krn game ini menurut saya sangat bagus and kompetitif, setiap kali ada event baru juga pasti selalu ada skin gratis cocok buat player bansos, top up nya juga menurut saya murah ga terlalu over price, pokonya mantap deh hok ini👍🔥",0,11.3.1.9
7b795868-2b74-49ea-a9f8-2dc6ad31328e,Tata,2,Kenapa sekarang gak bisa ikut melaporkan pelanggaran yang dilakukan pemain? setiap kali ingin menambahkan keluhan layar tiba-tiba hitam. dan tidak merespon apa-apa alhasil pemain toxic seperti itu dibiarkan tanpa membuat laporan. TOLONG PERBAIKI. tambahkan juga kuota untuk blacklist pemain.,0,11.3.1.9
ee64f5cb-3583-4520-ad5d-907f0e74b512,yumi mayutemi,1,"game ini udh ga layak dimainkan. match making semakin kacau,tidak di sarankan untuk player solo. terlalu mengandalkan tim dan sistem report juga sama erornya tim yang ngefeed ga ngerti main dapat A+. udah mana tim musuh jago tp tim sndiri bapuk. bukan cuma itu masa kita rank diamond bisa nabrak sama rank gm kek mana?!! kdg juga satu tim sama bot? di rank? hellow???!!! kecewa sih sama hok yg sekarang tutup game aja developer ngurusin matchmaking aja ga pernh becus dari dulu.",3,11.3.1.9
81a5bb41-6430-4786-942d-9a57b6b7298c,Fiief A,1,"pembagian tim musuh dan tim sendiri tidak adil saya sampai kalah 20 kali gara gara sistem yang tidak jelas, pasti kalau sampai grandmaster di atas 15, musuh dan tim tidak pernah sesuai, tim musuh selalu di berikan yang kompak dan serius, tapi tim sendiri selalu di beri yang feeder, kenapa sistem tencent seburuk ini? saya main game ini untuk have fun tapi serius, tapi dibikin stress, kenapa sih? apa sistem kalian tidak bisa memfilter orang orang yang mainya buruk? padahal saya bermain bagus",2,11.3.1.9
94157ac9-796d-4e08-a615-22788662d6e2,Ryuga Kazama,5,gak tau seneng atau sedih makin banyak player kualitas jaringan memburuk trus untuk laporan player yg ngetroll juga jadi ga maksimal banyak yg lolos padahal jelas bgt ngrugiin... kembalikan HOK seperti dulu jaringan stabil laporan player juga sesuai,0,11.3.1.9
68deb35a-3cc7-4c64-8454-4d59706ce1b9,Iggy,3,"benerin nama hero bahasa Indonesia jadi nama basicnya dong .. malah jadi aneh & lebay pake nama Indonya.. ditambah matchmaking nya benerin dong, setiap mau naik tier perbatasan pasti ada drama . sering dikasih tim anomali atau musuh yg ga seimbang",0,11.3.1.8
07b6d0bd-4c98-4f1e-9000-41df82f7ec74,Muhammad Hasan,3,"Halo tim hok, mau nanya dong ini kenapa ya? Game HoK aku kadang-kadang suka tiba-tiba ngefreeze pas lagi main, ganggu main banget Padahal jaringan lagi lancar, HP juga aman gak panas. Pas ngefreeze juga gak ada suara aneh atau apa, cuma game-nya aja yang tiba-tiba berhenti. Kira-kira ini kenapa ya? Bisa dibantu dicek gak? Makasih 🙏",0,11.3.1.9
ec379681-fdd6-460f-800c-25ad3d92d8ff,Rafi Raf,5,"Tolong kepasa developer honor of king. tolong ini kenapa saya download data nga stack di 98 semua. pada saya download data nya pake wifi, dan di Wifi juga bagus sinyalnya tapi tetep stack di 98 semua. tolong kepada developer honor of king inj bantuan nya gimana saya mau maen tapi semua dara ga download gabisa cek cek event, tolong diperbaiki segera atau kasih tau kenapa akibatnya TERIMA KASIH SEMOGA DI BANTU DENGAN CEPAS",2,11.3.1.8
3c611f26-6bc8-4df5-83a1-3051e2e9486a,Muridan Medeng,2,"dah bagus gamenya saya tau gamenya ingin dibuat seminimal mungkin untuk hp mid low,tapi terjadi bug yang mengganggu yaitu jika Hero musuh menggunakan skin sedangkan kita belum unduh data skinnya Hero akan kaku,bahkan beberapa hal seperti animasi skill pada Hero dasar hilang jadi ibarat sama aja kek bola doang mohon diperbaiki untuk semuanya dah bagus👍",22,11.3.1.9
01762385-3365-4bf0-9276-0e80285dde42,DIKI Teks,5,"tolong papi tencent perbaiki analog yang suka bergerak sendiri sangat mengganggu saya saat bermain😭😭😭. dan tambahan kenapa saat saya memakai wifi analognya bergerak sendiri, sedangkan saat memakai paket data itu tidak🙏🙏🙏",0,11.3.1.9
efb6c930-928e-4a5b-8113-18b1fd56a42b,Deni Ekasaputra,2,"aku ganti hp, terus download HOK lagi,semua data sudah aku download semuanya juga. knp layarnya jadi hitam smua??!! yg keliatan cuma hero dan Minion nya saja??? tolong kasih aku penjelasan. soalnya sayang banget udah level 167 ,😭😭😭😭",2,11.3.1.9
